R	400,300
x : 1.447761	 y : 0.000000	 z : -4.029851
x : 1.791045	 y : 0.000000	 z : -4.029851
x : 1.895522	 y : 0.000000	 z : -4.029851
x : 0.014706	 y : 0.000000	 z : -4.117647
x : 0.029412	 y : 0.000000	 z : -4.117647
x : 0.058824	 y : 0.000000	 z : -4.117647
x : 0.132353	 y : 0.000000	 z : -4.117647
x : 0.279412	 y : 0.000000	 z : -4.117647
x : 0.367647	 y : 0.000000	 z : -4.117647
x : 0.397059	 y : 0.000000	 z : -4.117647
x : 0.470588	 y : 0.000000	 z : -4.117647
x : 0.529412	 y : 0.000000	 z : -4.117647
x : 0.867647	 y : 0.000000	 z : -4.117647
x : 0.882353	 y : 0.000000	 z : -4.117647
x : 0.955882	 y : 0.000000	 z : -4.117647
x : 1.073529	 y : 0.000000	 z : -4.117647
x : 1.235294	 y : 0.000000	 z : -4.117647
x : 1.264706	 y : 0.000000	 z : -4.117647
x : 1.720588	 y : 0.000000	 z : -4.117647
x : 1.823529	 y : 0.000000	 z : -4.117647
x : 0.043478	 y : 0.000000	 z : -4.202899
x : 0.072464	 y : 0.000000	 z : -4.202899
x : 0.101449	 y : 0.000000	 z : -4.202899
x : 0.202899	 y : 0.000000	 z : -4.202899
x : 0.304348	 y : 0.000000	 z : -4.202899
x : 0.434783	 y : 0.000000	 z : -4.202899
x : 0.565217	 y : 0.000000	 z : -4.202899
x : 0.579710	 y : 0.000000	 z : -4.202899
x : 0.594203	 y : 0.000000	 z : -4.202899
x : 0.826087	 y : 0.000000	 z : -4.202899
x : 0.898551	 y : 0.000000	 z : -4.202899
x : 0.927536	 y : 0.000000	 z : -4.202899
x : 0.942029	 y : 0.000000	 z : -4.202899
x : 0.956522	 y : 0.000000	 z : -4.202899
x : 0.971014	 y : 0.000000	 z : -4.202899
x : 1.057971	 y : 0.000000	 z : -4.202899
x : 1.072464	 y : 0.000000	 z : -4.202899
x : 1.217391	 y : 0.000000	 z : -4.202899
x : 1.246377	 y : 0.000000	 z : -4.202899
x : 1.275362	 y : 0.000000	 z : -4.202899
x : 1.449275	 y : 0.000000	 z : -4.202899
x : 1.869565	 y : 0.000000	 z : -4.202899
x : 1.884058	 y : 0.000000	 z : -4.202899
x : 0.057143	 y : 0.000000	 z : -4.285714
x : 0.142857	 y : 0.000000	 z : -4.285714
x : 0.157143	 y : 0.000000	 z : -4.285714
x : 0.214286	 y : 0.000000	 z : -4.285714
x : 0.342857	 y : 0.000000	 z : -4.285714
x : 0.457143	 y : 0.000000	 z : -4.285714
x : 0.614286	 y : 0.000000	 z : -4.285714
x : 0.628571	 y : 0.000000	 z : -4.285714
x : 0.714286	 y : 0.000000	 z : -4.285714
x : 0.842857	 y : 0.000000	 z : -4.285714
x : 0.885714	 y : 0.000000	 z : -4.285714
x : 0.914286	 y : 0.000000	 z : -4.285714
x : 1.114286	 y : 0.000000	 z : -4.285714
x : 1.214286	 y : 0.000000	 z : -4.285714
x : 1.328571	 y : 0.000000	 z : -4.285714
x : 1.614286	 y : 0.000000	 z : -4.285714
x : 1.700000	 y : 0.000000	 z : -4.285714
x : 1.842857	 y : 0.000000	 z : -4.285714
x : 1.871429	 y : 0.000000	 z : -4.285714
x : 1.971429	 y : 0.000000	 z : -4.285714
x : 0.014085	 y : 0.000000	 z : -4.366197
x : 0.028169	 y : 0.000000	 z : -4.366197
x : 0.070423	 y : 0.000000	 z : -4.366197
x : 0.169014	 y : 0.000000	 z : -4.366197
x : 0.267606	 y : 0.000000	 z : -4.366197
x : 0.295775	 y : 0.000000	 z : -4.366197
x : 0.352113	 y : 0.000000	 z : -4.366197
x : 0.436620	 y : 0.000000	 z : -4.366197
x : 0.507042	 y : 0.000000	 z : -4.366197
x : 0.563380	 y : 0.000000	 z : -4.366197
x : 0.591549	 y : 0.000000	 z : -4.366197
x : 0.774648	 y : 0.000000	 z : -4.366197
x : 0.802817	 y : 0.000000	 z : -4.366197
x : 0.830986	 y : 0.000000	 z : -4.366197
x : 1.014085	 y : 0.000000	 z : -4.366197
x : 1.042254	 y : 0.000000	 z : -4.366197
x : 1.211268	 y : 0.000000	 z : -4.366197
x : 1.239437	 y : 0.000000	 z : -4.366197
x : 1.281690	 y : 0.000000	 z : -4.366197
x : 1.450704	 y : 0.000000	 z : -4.366197
x : 1.492958	 y : 0.000000	 z : -4.366197
x : 1.549296	 y : 0.000000	 z : -4.366197
x : 1.577465	 y : 0.000000	 z : -4.366197
x : 1.676056	 y : 0.000000	 z : -4.366197
x : 1.732394	 y : 0.000000	 z : -4.366197
x : 1.830986	 y : 0.000000	 z : -4.366197
x : 0.069444	 y : 0.000000	 z : -4.444444
x : 0.222222	 y : 0.000000	 z : -4.444444
x : 0.458333	 y : 0.000000	 z : -4.444444
x : 0.597222	 y : 0.000000	 z : -4.444444
x : 0.763889	 y : 0.000000	 z : -4.444444
x : 0.972222	 y : 0.000000	 z : -4.444444
x : 0.986111	 y : 0.000000	 z : -4.444444
x : 1.000000	 y : 0.000000	 z : -4.444444
x : 1.180556	 y : 0.000000	 z : -4.444444
x : 1.208333	 y : 0.000000	 z : -4.444444
x : 1.305556	 y : 0.000000	 z : -4.444444
x : 1.402778	 y : 0.000000	 z : -4.444444
x : 1.416667	 y : 0.000000	 z : -4.444444
x : 1.444444	 y : 0.000000	 z : -4.444444
x : 1.500000	 y : 0.000000	 z : -4.444444
x : 1.583333	 y : 0.000000	 z : -4.444444
x : 1.652778	 y : 0.000000	 z : -4.444444
x : 1.930556	 y : 0.000000	 z : -4.444444
x : 0.068493	 y : 0.000000	 z : -4.520548
x : 0.232877	 y : 0.000000	 z : -4.520548
x : 0.246575	 y : 0.000000	 z : -4.520548
x : 0.287671	 y : 0.000000	 z : -4.520548
x : 0.301370	 y : 0.000000	 z : -4.520548
x : 0.438356	 y : 0.000000	 z : -4.520548
x : 0.684932	 y : 0.000000	 z : -4.520548
x : 0.698630	 y : 0.000000	 z : -4.520548
x : 0.712329	 y : 0.000000	 z : -4.520548
x : 0.726027	 y : 0.000000	 z : -4.520548
x : 0.753425	 y : 0.000000	 z : -4.520548
x : 0.780822	 y : 0.000000	 z : -4.520548
x : 0.794521	 y : 0.000000	 z : -4.520548
x : 0.849315	 y : 0.000000	 z : -4.520548
x : 1.082192	 y : 0.000000	 z : -4.520548
x : 1.164384	 y : 0.000000	 z : -4.520548
x : 1.205479	 y : 0.000000	 z : -4.520548
x : 1.356164	 y : 0.000000	 z : -4.520548
x : 1.643836	 y : 0.000000	 z : -4.520548
x : 1.794521	 y : 0.000000	 z : -4.520548
x : 1.890411	 y : 0.000000	 z : -4.520548
x : 1.972603	 y : 0.000000	 z : -4.520548
x : 0.162162	 y : 0.000000	 z : -4.594595
x : 0.189189	 y : 0.000000	 z : -4.594595
x : 0.229730	 y : 0.000000	 z : -4.594595
x : 0.324324	 y : 0.000000	 z : -4.594595
x : 0.391892	 y : 0.000000	 z : -4.594595
x : 0.445946	 y : 0.000000	 z : -4.594595
x : 0.567568	 y : 0.000000	 z : -4.594595
x : 0.581081	 y : 0.000000	 z : -4.594595
x : 0.689189	 y : 0.000000	 z : -4.594595
x : 0.810811	 y : 0.000000	 z : -4.594595
x : 0.837838	 y : 0.000000	 z : -4.594595
x : 0.918919	 y : 0.000000	 z : -4.594595
x : 0.945946	 y : 0.000000	 z : -4.594595
x : 1.027027	 y : 0.000000	 z : -4.594595
x : 1.081081	 y : 0.000000	 z : -4.594595
x : 1.121622	 y : 0.000000	 z : -4.594595
x : 1.162162	 y : 0.000000	 z : -4.594595
x : 1.364865	 y : 0.000000	 z : -4.594595
x : 1.459459	 y : 0.000000	 z : -4.594595
x : 1.540541	 y : 0.000000	 z : -4.594595
x : 1.554054	 y : 0.000000	 z : -4.594595
x : 1.594595	 y : 0.000000	 z : -4.594595
x : 1.621622	 y : 0.000000	 z : -4.594595
x : 1.945946	 y : 0.000000	 z : -4.594595
x : 1.972973	 y : 0.000000	 z : -4.594595
x : 1.986486	 y : 0.000000	 z : -4.594595
x : 0.080000	 y : 0.000000	 z : -4.666667
x : 0.093333	 y : 0.000000	 z : -4.666667
x : 0.120000	 y : 0.000000	 z : -4.666667
x : 0.160000	 y : 0.000000	 z : -4.666667
x : 0.240000	 y : 0.000000	 z : -4.666667
x : 0.280000	 y : 0.000000	 z : -4.666667
x : 0.333333	 y : 0.000000	 z : -4.666667
x : 0.400000	 y : 0.000000	 z : -4.666667
x : 0.506667	 y : 0.000000	 z : -4.666667
x : 0.546667	 y : 0.000000	 z : -4.666667
x : 0.560000	 y : 0.000000	 z : -4.666667
x : 0.586667	 y : 0.000000	 z : -4.666667
x : 0.773333	 y : 0.000000	 z : -4.666667
x : 1.066667	 y : 0.000000	 z : -4.666667
x : 1.080000	 y : 0.000000	 z : -4.666667
x : 1.213333	 y : 0.000000	 z : -4.666667
x : 1.253333	 y : 0.000000	 z : -4.666667
x : 1.306667	 y : 0.000000	 z : -4.666667
x : 1.400000	 y : 0.000000	 z : -4.666667
x : 1.506667	 y : 0.000000	 z : -4.666667
x : 1.520000	 y : 0.000000	 z : -4.666667
x : 1.626667	 y : 0.000000	 z : -4.666667
x : 1.640000	 y : 0.000000	 z : -4.666667
x : 1.720000	 y : 0.000000	 z : -4.666667
x : 1.760000	 y : 0.000000	 z : -4.666667
x : 1.773333	 y : 0.000000	 z : -4.666667
x : 1.813333	 y : 0.000000	 z : -4.666667
x : 1.906667	 y : 0.000000	 z : -4.666667
x : 0.052632	 y : 0.000000	 z : -4.736842
x : 0.092105	 y : 0.000000	 z : -4.736842
x : 0.157895	 y : 0.000000	 z : -4.736842
x : 0.236842	 y : 0.000000	 z : -4.736842
x : 0.302632	 y : 0.000000	 z : -4.736842
x : 0.315789	 y : 0.000000	 z : -4.736842
x : 0.342105	 y : 0.000000	 z : -4.736842
x : 0.407895	 y : 0.000000	 z : -4.736842
x : 0.473684	 y : 0.000000	 z : -4.736842
x : 0.539474	 y : 0.000000	 z : -4.736842
x : 0.552632	 y : 0.000000	 z : -4.736842
x : 0.710526	 y : 0.000000	 z : -4.736842
x : 0.802632	 y : 0.000000	 z : -4.736842
x : 1.026316	 y : 0.000000	 z : -4.736842
x : 1.118421	 y : 0.000000	 z : -4.736842
x : 1.131579	 y : 0.000000	 z : -4.736842
x : 1.210526	 y : 0.000000	 z : -4.736842
x : 1.289474	 y : 0.000000	 z : -4.736842
x : 1.460526	 y : 0.000000	 z : -4.736842
x : 1.500000	 y : 0.000000	 z : -4.736842
x : 0.272727	 y : 0.000000	 z : -4.805195
x : 0.285714	 y : 0.000000	 z : -4.805195
x : 0.298701	 y : 0.000000	 z : -4.805195
x : 0.337662	 y : 0.000000	 z : -4.805195
x : 0.376623	 y : 0.000000	 z : -4.805195
x : 0.415584	 y : 0.000000	 z : -4.805195
x : 0.428571	 y : 0.000000	 z : -4.805195
x : 0.571429	 y : 0.000000	 z : -4.805195
x : 0.701299	 y : 0.000000	 z : -4.805195
x : 0.714286	 y : 0.000000	 z : -4.805195
x : 0.792208	 y : 0.000000	 z : -4.805195
x : 0.805195	 y : 0.000000	 z : -4.805195
x : 0.831169	 y : 0.000000	 z : -4.805195
x : 0.870130	 y : 0.000000	 z : -4.805195
x : 0.909091	 y : 0.000000	 z : -4.805195
x : 0.922078	 y : 0.000000	 z : -4.805195
x : 1.103896	 y : 0.000000	 z : -4.805195
x : 1.129870	 y : 0.000000	 z : -4.805195
x : 1.324675	 y : 0.000000	 z : -4.805195
x : 1.337662	 y : 0.000000	 z : -4.805195
x : 1.350649	 y : 0.000000	 z : -4.805195
x : 1.363636	 y : 0.000000	 z : -4.805195
x : 1.376623	 y : 0.000000	 z : -4.805195
x : 1.532468	 y : 0.000000	 z : -4.805195
x : 1.636364	 y : 0.000000	 z : -4.805195
x : 1.701299	 y : 0.000000	 z : -4.805195
x : 1.714286	 y : 0.000000	 z : -4.805195
x : 1.727273	 y : 0.000000	 z : -4.805195
x : 1.740260	 y : 0.000000	 z : -4.805195
x : 1.870130	 y : 0.000000	 z : -4.805195
x : 1.909091	 y : 0.000000	 z : -4.805195
x : 1.987013	 y : 0.000000	 z : -4.805195
x : 0.025641	 y : 0.000000	 z : -4.871795
x : 0.102564	 y : 0.000000	 z : -4.871795
x : 0.371795	 y : 0.000000	 z : -4.871795
x : 0.410256	 y : 0.000000	 z : -4.871795
x : 0.435897	 y : 0.000000	 z : -4.871795
x : 0.461538	 y : 0.000000	 z : -4.871795
x : 0.576923	 y : 0.000000	 z : -4.871795
x : 0.589744	 y : 0.000000	 z : -4.871795
x : 0.666667	 y : 0.000000	 z : -4.871795
x : 0.743590	 y : 0.000000	 z : -4.871795
x : 0.794872	 y : 0.000000	 z : -4.871795
x : 0.820513	 y : 0.000000	 z : -4.871795
x : 0.858974	 y : 0.000000	 z : -4.871795
x : 0.987179	 y : 0.000000	 z : -4.871795
x : 1.025641	 y : 0.000000	 z : -4.871795
x : 1.115385	 y : 0.000000	 z : -4.871795
x : 1.205128	 y : 0.000000	 z : -4.871795
x : 1.269231	 y : 0.000000	 z : -4.871795
x : 1.333333	 y : 0.000000	 z : -4.871795
x : 1.358974	 y : 0.000000	 z : -4.871795
x : 1.500000	 y : 0.000000	 z : -4.871795
x : 1.525641	 y : 0.000000	 z : -4.871795
x : 1.589744	 y : 0.000000	 z : -4.871795
x : 1.615385	 y : 0.000000	 z : -4.871795
x : 1.653846	 y : 0.000000	 z : -4.871795
x : 1.794872	 y : 0.000000	 z : -4.871795
x : 1.820513	 y : 0.000000	 z : -4.871795
x : 1.833333	 y : 0.000000	 z : -4.871795
x : 1.987179	 y : 0.000000	 z : -4.871795
x : 0.050633	 y : 0.000000	 z : -4.936709
x : 0.139241	 y : 0.000000	 z : -4.936709
x : 0.164557	 y : 0.000000	 z : -4.936709
x : 0.215190	 y : 0.000000	 z : -4.936709
x : 0.227848	 y : 0.000000	 z : -4.936709
x : 0.278481	 y : 0.000000	 z : -4.936709
x : 0.316456	 y : 0.000000	 z : -4.936709
x : 0.354430	 y : 0.000000	 z : -4.936709
x : 0.417722	 y : 0.000000	 z : -4.936709
x : 0.455696	 y : 0.000000	 z : -4.936709
x : 0.493671	 y : 0.000000	 z : -4.936709
x : 0.506329	 y : 0.000000	 z : -4.936709
x : 0.531646	 y : 0.000000	 z : -4.936709
x : 0.797468	 y : 0.000000	 z : -4.936709
x : 0.848101	 y : 0.000000	 z : -4.936709
x : 0.898734	 y : 0.000000	 z : -4.936709
x : 0.949367	 y : 0.000000	 z : -4.936709
x : 0.987342	 y : 0.000000	 z : -4.936709
x : 1.063291	 y : 0.000000	 z : -4.936709
x : 1.278481	 y : 0.000000	 z : -4.936709
x : 1.316456	 y : 0.000000	 z : -4.936709
x : 1.430380	 y : 0.000000	 z : -4.936709
x : 1.455696	 y : 0.000000	 z : -4.936709
x : 1.481013	 y : 0.000000	 z : -4.936709
x : 1.645570	 y : 0.000000	 z : -4.936709
x : 1.658228	 y : 0.000000	 z : -4.936709
x : 1.683544	 y : 0.000000	 z : -4.936709
x : 1.784810	 y : 0.000000	 z : -4.936709
x : 1.822785	 y : 0.000000	 z : -4.936709
x : 1.949367	 y : 0.000000	 z : -4.936709
x : 0.012500	 y : 0.000000	 z : -5.000000
x : 0.062500	 y : 0.000000	 z : -5.000000
x : 0.175000	 y : 0.000000	 z : -5.000000
x : 0.250000	 y : 0.000000	 z : -5.000000
x : 0.312500	 y : 0.000000	 z : -5.000000
x : 0.325000	 y : 0.000000	 z : -5.000000
x : 0.375000	 y : 0.000000	 z : -5.000000
x : 0.400000	 y : 0.000000	 z : -5.000000
x : 0.412500	 y : 0.000000	 z : -5.000000
x : 0.450000	 y : 0.000000	 z : -5.000000
x : 0.712500	 y : 0.000000	 z : -5.000000
x : 0.787500	 y : 0.000000	 z : -5.000000
x : 0.800000	 y : 0.000000	 z : -5.000000
x : 0.850000	 y : 0.000000	 z : -5.000000
x : 0.975000	 y : 0.000000	 z : -5.000000
x : 1.012500	 y : 0.000000	 z : -5.000000
x : 1.075000	 y : 0.000000	 z : -5.000000
x : 1.112500	 y : 0.000000	 z : -5.000000
x : 1.237500	 y : 0.000000	 z : -5.000000
x : 1.262500	 y : 0.000000	 z : -5.000000
x : 1.475000	 y : 0.000000	 z : -5.000000
x : 1.550000	 y : 0.000000	 z : -5.000000
x : 1.612500	 y : 0.000000	 z : -5.000000
x : 1.625000	 y : 0.000000	 z : -5.000000
x : 1.687500	 y : 0.000000	 z : -5.000000
x : 1.712500	 y : 0.000000	 z : -5.000000
x : 1.787500	 y : 0.000000	 z : -5.000000
x : 1.837500	 y : 0.000000	 z : -5.000000
x : 1.887500	 y : 0.000000	 z : -5.000000
x : 1.975000	 y : 0.000000	 z : -5.000000
x : 1.987500	 y : 0.000000	 z : -5.000000
x : 0.061728	 y : 0.000000	 z : -5.061728
x : 0.074074	 y : 0.000000	 z : -5.061728
x : 0.197531	 y : 0.000000	 z : -5.061728
x : 0.209877	 y : 0.000000	 z : -5.061728
x : 0.271605	 y : 0.000000	 z : -5.061728
x : 0.370370	 y : 0.000000	 z : -5.061728
x : 0.481481	 y : 0.000000	 z : -5.061728
x : 0.604938	 y : 0.000000	 z : -5.061728
x : 0.679012	 y : 0.000000	 z : -5.061728
x : 0.691358	 y : 0.000000	 z : -5.061728
x : 0.716049	 y : 0.000000	 z : -5.061728
x : 0.753086	 y : 0.000000	 z : -5.061728
x : 0.827160	 y : 0.000000	 z : -5.061728
x : 0.913580	 y : 0.000000	 z : -5.061728
x : 0.975309	 y : 0.000000	 z : -5.061728
x : 1.061728	 y : 0.000000	 z : -5.061728
x : 1.123457	 y : 0.000000	 z : -5.061728
x : 1.246914	 y : 0.000000	 z : -5.061728
x : 1.271605	 y : 0.000000	 z : -5.061728
x : 1.333333	 y : 0.000000	 z : -5.061728
x : 1.395062	 y : 0.000000	 z : -5.061728
x : 1.493827	 y : 0.000000	 z : -5.061728
x : 1.530864	 y : 0.000000	 z : -5.061728
x : 1.604938	 y : 0.000000	 z : -5.061728
x : 1.629630	 y : 0.000000	 z : -5.061728
x : 1.765432	 y : 0.000000	 z : -5.061728
x : 1.814815	 y : 0.000000	 z : -5.061728
x : 0.036585	 y : 0.000000	 z : -5.121951
x : 0.060976	 y : 0.000000	 z : -5.121951
x : 0.085366	 y : 0.000000	 z : -5.121951
x : 0.097561	 y : 0.000000	 z : -5.121951
x : 0.134146	 y : 0.000000	 z : -5.121951
x : 0.219512	 y : 0.000000	 z : -5.121951
x : 0.378049	 y : 0.000000	 z : -5.121951
x : 0.414634	 y : 0.000000	 z : -5.121951
x : 0.451220	 y : 0.000000	 z : -5.121951
x : 0.780488	 y : 0.000000	 z : -5.121951
x : 0.829268	 y : 0.000000	 z : -5.121951
x : 0.841463	 y : 0.000000	 z : -5.121951
x : 1.048780	 y : 0.000000	 z : -5.121951
x : 1.060976	 y : 0.000000	 z : -5.121951
x : 1.134146	 y : 0.000000	 z : -5.121951
x : 1.182927	 y : 0.000000	 z : -5.121951
x : 1.207317	 y : 0.000000	 z : -5.121951
x : 1.317073	 y : 0.000000	 z : -5.121951
x : 1.402439	 y : 0.000000	 z : -5.121951
x : 1.500000	 y : 0.000000	 z : -5.121951
x : 1.621951	 y : 0.000000	 z : -5.121951
x : 1.634146	 y : 0.000000	 z : -5.121951
x : 1.731707	 y : 0.000000	 z : -5.121951
x : 1.780488	 y : 0.000000	 z : -5.121951
x : 1.939024	 y : 0.000000	 z : -5.121951
x : 0.012048	 y : 0.000000	 z : -5.180723
x : 0.024096	 y : 0.000000	 z : -5.180723
x : 0.072289	 y : 0.000000	 z : -5.180723
x : 0.096386	 y : 0.000000	 z : -5.180723
x : 0.204819	 y : 0.000000	 z : -5.180723
x : 0.228916	 y : 0.000000	 z : -5.180723
x : 0.240964	 y : 0.000000	 z : -5.180723
x : 0.265060	 y : 0.000000	 z : -5.180723
x : 0.301205	 y : 0.000000	 z : -5.180723
x : 0.409639	 y : 0.000000	 z : -5.180723
x : 0.421687	 y : 0.000000	 z : -5.180723
x : 0.433735	 y : 0.000000	 z : -5.180723
x : 0.457831	 y : 0.000000	 z : -5.180723
x : 0.469880	 y : 0.000000	 z : -5.180723
x : 0.566265	 y : 0.000000	 z : -5.180723
x : 0.614458	 y : 0.000000	 z : -5.180723
x : 0.650602	 y : 0.000000	 z : -5.180723
x : 0.674699	 y : 0.000000	 z : -5.180723
x : 0.843373	 y : 0.000000	 z : -5.180723
x : 0.963855	 y : 0.000000	 z : -5.180723
x : 1.060241	 y : 0.000000	 z : -5.180723
x : 1.289157	 y : 0.000000	 z : -5.180723
x : 1.361446	 y : 0.000000	 z : -5.180723
x : 1.530120	 y : 0.000000	 z : -5.180723
x : 1.662651	 y : 0.000000	 z : -5.180723
x : 1.746988	 y : 0.000000	 z : -5.180723
x : 1.843373	 y : 0.000000	 z : -5.180723
x : 1.903614	 y : 0.000000	 z : -5.180723
x : 1.915663	 y : 0.000000	 z : -5.180723
x : 0.083333	 y : 0.000000	 z : -5.238095
x : 0.095238	 y : 0.000000	 z : -5.238095
x : 0.142857	 y : 0.000000	 z : -5.238095
x : 0.273810	 y : 0.000000	 z : -5.238095
x : 0.440476	 y : 0.000000	 z : -5.238095
x : 0.535714	 y : 0.000000	 z : -5.238095
x : 0.654762	 y : 0.000000	 z : -5.238095
x : 0.666667	 y : 0.000000	 z : -5.238095
x : 0.714286	 y : 0.000000	 z : -5.238095
x : 0.750000	 y : 0.000000	 z : -5.238095
x : 0.797619	 y : 0.000000	 z : -5.238095
x : 0.916667	 y : 0.000000	 z : -5.238095
x : 1.166667	 y : 0.000000	 z : -5.238095
x : 1.250000	 y : 0.000000	 z : -5.238095
x : 1.392857	 y : 0.000000	 z : -5.238095
x : 1.428571	 y : 0.000000	 z : -5.238095
x : 1.464286	 y : 0.000000	 z : -5.238095
x : 1.488095	 y : 0.000000	 z : -5.238095
x : 1.535714	 y : 0.000000	 z : -5.238095
x : 1.547619	 y : 0.000000	 z : -5.238095
x : 1.619048	 y : 0.000000	 z : -5.238095
x : 1.654762	 y : 0.000000	 z : -5.238095
x : 1.750000	 y : 0.000000	 z : -5.238095
x : 1.833333	 y : 0.000000	 z : -5.238095
x : 1.845238	 y : 0.000000	 z : -5.238095
x : 1.988095	 y : 0.000000	 z : -5.238095
x : 0.011765	 y : 0.000000	 z : -5.294118
x : 0.141176	 y : 0.000000	 z : -5.294118
x : 0.188235	 y : 0.000000	 z : -5.294118
x : 0.200000	 y : 0.000000	 z : -5.294118
x : 0.329412	 y : 0.000000	 z : -5.294118
x : 0.388235	 y : 0.000000	 z : -5.294118
x : 0.423529	 y : 0.000000	 z : -5.294118
x : 0.458824	 y : 0.000000	 z : -5.294118
x : 0.505882	 y : 0.000000	 z : -5.294118
x : 0.541176	 y : 0.000000	 z : -5.294118
x : 0.564706	 y : 0.000000	 z : -5.294118
x : 0.576471	 y : 0.000000	 z : -5.294118
x : 0.670588	 y : 0.000000	 z : -5.294118
x : 0.717647	 y : 0.000000	 z : -5.294118
x : 0.741176	 y : 0.000000	 z : -5.294118
x : 0.835294	 y : 0.000000	 z : -5.294118
x : 0.882353	 y : 0.000000	 z : -5.294118
x : 1.011765	 y : 0.000000	 z : -5.294118
x : 1.035294	 y : 0.000000	 z : -5.294118
x : 1.070588	 y : 0.000000	 z : -5.294118
x : 1.141176	 y : 0.000000	 z : -5.294118
x : 1.188235	 y : 0.000000	 z : -5.294118
x : 1.235294	 y : 0.000000	 z : -5.294118
x : 1.258824	 y : 0.000000	 z : -5.294118
x : 1.329412	 y : 0.000000	 z : -5.294118
x : 1.505882	 y : 0.000000	 z : -5.294118
x : 1.529412	 y : 0.000000	 z : -5.294118
x : 1.541176	 y : 0.000000	 z : -5.294118
x : 1.635294	 y : 0.000000	 z : -5.294118
x : 1.741176	 y : 0.000000	 z : -5.294118
x : 1.800000	 y : 0.000000	 z : -5.294118
x : 1.847059	 y : 0.000000	 z : -5.294118
x : 1.894118	 y : 0.000000	 z : -5.294118
x : 1.964706	 y : 0.000000	 z : -5.294118
x : 0.011628	 y : 0.000000	 z : -5.348837
x : 0.093023	 y : 0.000000	 z : -5.348837
x : 0.220930	 y : 0.000000	 z : -5.348837
x : 0.255814	 y : 0.000000	 z : -5.348837
x : 0.290698	 y : 0.000000	 z : -5.348837
x : 0.500000	 y : 0.000000	 z : -5.348837
x : 0.558140	 y : 0.000000	 z : -5.348837
x : 0.593023	 y : 0.000000	 z : -5.348837
x : 0.755814	 y : 0.000000	 z : -5.348837
x : 0.790698	 y : 0.000000	 z : -5.348837
x : 0.802326	 y : 0.000000	 z : -5.348837
x : 0.813953	 y : 0.000000	 z : -5.348837
x : 0.895349	 y : 0.000000	 z : -5.348837
x : 1.034884	 y : 0.000000	 z : -5.348837
x : 1.162791	 y : 0.000000	 z : -5.348837
x : 1.174419	 y : 0.000000	 z : -5.348837
x : 1.186047	 y : 0.000000	 z : -5.348837
x : 1.197674	 y : 0.000000	 z : -5.348837
x : 1.255814	 y : 0.000000	 z : -5.348837
x : 1.267442	 y : 0.000000	 z : -5.348837
x : 1.325581	 y : 0.000000	 z : -5.348837
x : 1.476744	 y : 0.000000	 z : -5.348837
x : 1.488372	 y : 0.000000	 z : -5.348837
x : 1.534884	 y : 0.000000	 z : -5.348837
x : 1.593023	 y : 0.000000	 z : -5.348837
x : 1.639535	 y : 0.000000	 z : -5.348837
x : 1.674419	 y : 0.000000	 z : -5.348837
x : 1.755814	 y : 0.000000	 z : -5.348837
x : 1.779070	 y : 0.000000	 z : -5.348837
x : 1.895349	 y : 0.000000	 z : -5.348837
x : 1.941860	 y : 0.000000	 z : -5.348837
x : 1.988372	 y : 0.000000	 z : -5.348837
x : 0.022989	 y : 0.000000	 z : -5.402299
x : 0.091954	 y : 0.000000	 z : -5.402299
x : 0.229885	 y : 0.000000	 z : -5.402299
x : 0.241379	 y : 0.000000	 z : -5.402299
x : 0.321839	 y : 0.000000	 z : -5.402299
x : 0.333333	 y : 0.000000	 z : -5.402299
x : 0.367816	 y : 0.000000	 z : -5.402299
x : 0.448276	 y : 0.000000	 z : -5.402299
x : 0.505747	 y : 0.000000	 z : -5.402299
x : 0.563218	 y : 0.000000	 z : -5.402299
x : 0.597701	 y : 0.000000	 z : -5.402299
x : 0.632184	 y : 0.000000	 z : -5.402299
x : 0.643678	 y : 0.000000	 z : -5.402299
x : 0.666667	 y : 0.000000	 z : -5.402299
x : 0.678161	 y : 0.000000	 z : -5.402299
x : 0.827586	 y : 0.000000	 z : -5.402299
x : 0.839080	 y : 0.000000	 z : -5.402299
x : 0.850575	 y : 0.000000	 z : -5.402299
x : 0.988506	 y : 0.000000	 z : -5.402299
x : 1.045977	 y : 0.000000	 z : -5.402299
x : 1.091954	 y : 0.000000	 z : -5.402299
x : 1.103448	 y : 0.000000	 z : -5.402299
x : 1.137931	 y : 0.000000	 z : -5.402299
x : 1.195402	 y : 0.000000	 z : -5.402299
x : 1.241379	 y : 0.000000	 z : -5.402299
x : 1.252874	 y : 0.000000	 z : -5.402299
x : 1.333333	 y : 0.000000	 z : -5.402299
x : 1.471264	 y : 0.000000	 z : -5.402299
x : 1.494253	 y : 0.000000	 z : -5.402299
x : 1.632184	 y : 0.000000	 z : -5.402299
x : 1.643678	 y : 0.000000	 z : -5.402299
x : 1.655172	 y : 0.000000	 z : -5.402299
x : 1.678161	 y : 0.000000	 z : -5.402299
x : 1.758621	 y : 0.000000	 z : -5.402299
x : 1.804598	 y : 0.000000	 z : -5.402299
x : 1.908046	 y : 0.000000	 z : -5.402299
x : 1.931034	 y : 0.000000	 z : -5.402299
x : 1.942529	 y : 0.000000	 z : -5.402299
x : 1.965517	 y : 0.000000	 z : -5.402299
x : 1.977011	 y : 0.000000	 z : -5.402299
